Uranus,"['Sao Thiên Vương', 'Thiên Vương Tinh', 'sao Thiên Vương']"
meditation,"['ngồi thiền', 'suy tư', 'sự ngẫm nghĩ', 'sự trầm ngâm', 'thiền định', 'Thiền', 'sự suy ngẫm', 'sự thiền', 'thiền', 'sự tĩnh tâm']"
meditator,"['người ngẫm nghĩ', 'người trầm tư']"
Zen subject,['cannot found']
Zen master,['cannot found']
shortsighted,"['cận thị', 'cận', 'thiển cận']"
prejudice,"['thành kiến', 'thiên kiến', 'định kiến', 'làm hại cho', 'làm thiệt cho', 'mối hại', 'mối thiệt hại', 'mối tổn hại', 'phương hại', 'gây tổn hại']"
goodwill,"['thiện chí', 'lòng tốt', 'thiện ý', 'đặc quyền kế nghiệp']"
neuter,"['vô tính', 'bị hoạn', 'bị thiến', 'giống trung', 'hoạ vô tính', 'kiến thợ', 'người trung lập', 'nước trung lập', 'ong thợ', 'sâu bọ vô tính', 'súc vật bị hoạn', 'súc vật bị thiến', 'trung lập', 'trung', 'thuộc giống trung']"
good,"['tốt', 'giỏi', 'hay', 'tuyệt', 'khá', 'ngoan', 'lành', 'khôn', 'thiện', 'lợi', 'bổ ích', 'chính đáng', 'hiền', 'ngon', 'thiện lương', 'thạo', 'đáng kể', 'có lợi', 'dễ chịu', 'tốt lành', 'tử tế', 'vui vẻ', 'điều tốt', 'đảm đang', 'tươi', 'hảo', 'cừ', 'hẩu', 'có đức hạnh', 'khả quan', 'lương thiện', 'lợi ích', 'những người tốt', 'rộng lượng', 'thoải mái', 'thương người', 'trong lành', 'tốt đẹp', 'vật đáng mong muốn', 'điều lành', 'điều thiện', 'điều đáng mong muốn', 'được việc', 'đúng', 'lương', 'của cải', 'hoàn toàn', 'hàng hoá', 'khoẻ mạnh', 'khỏe mạnh', 'phù hợp']"
good and evil,['cannot found']
sympathy,"['sự thông cảm', 'sự thương cảm', 'sự đồng tình', 'cảm tình', 'mối thương cảm', 'sự đồng cảm', 'sự đồng ý', 'thiện cảm', 'thông cảm']"
good roots,['cannot found']
goodwill,"['thiện chí', 'lòng tốt', 'thiện ý', 'đặc quyền kế nghiệp']"
good fight,['cannot found']
main good,['cannot found']
good men and women,['cannot found']
good art,['cannot found']
benevolent people,['cannot found']
benevolence,"['lòng nhân từ', 'lòng nhân đức', 'lòng từ thiện', 'tính rộng lượng', 'nhân']"
kindness,['cannot found']
convenience,['cannot found']
marksman,['cannot found']
goodwill,['cannot found']
sacred,['cannot found']
sacred,['cannot found']
card,['cannot found']
business card,['cannot found']
concubine,"['nàng hầu', 'vợ lẻ', 'vợ lẽ', 'thiếp', 'cát đằng', 'gái bao', 'sắn bìm', 'vợ bé', 'đằng la']"
card,"['thẻ', 'bài', 'thiếp', 'lá bài', 'quân bài', 'phiếu', 'các', 'Giấy cứng', 'thiết', 'đánh bài', 'bìa', 'chải', 'gã', 'bàn chải len', 'bàn cúi', 'bản yết thị', 'chương trình', 'hải la bàn', 'người kỳ quặc', 'sự chơi bài', 'thằng cha', 'danh thiếp']"
greeting cards,['cannot found']
set,"['bộ', 'đặt', 'để', 'nhất định', 'giới', 'lặn', 'bày', 'dọn', 'tập hợp', 'ván', 'kiên quyết', 'bọn', 'đám', 'đoàn', 'lũ', 'cảnh dựng', 'cố ý', 'máy thu thanh', 'sẵn sàng', 'sắp', 'xéc', 'loạt', 'se lại', 'đã định', 'xét', 'dãy', 'sửa soạn', 'định', 'bắt', 'xếp', 'bài liệt', 'cụm', 'dát', 'giao cho', 'nạm', 'ra', 'set', 'sự sửa', 'trở nên cứng', 'uốn tóc', 'được đặt trong', 'đặt chuông', 'đặt lại', 'đặt ra', 'cài', 'máy', 'nêu', 'tập', 'bắt (phải)', 'cố định', 'sắp (chữ)', 'xếp (chữ)', 'đặt lại cho đúng', 'nắn', 'ấp', 'bén', 'trồng', 'đứng', 'làng', 'gieo', 'lập', 'đẹp', 'giũa', 'pho', 'mét', 'cỗ', 'bắc', 'mài', 'sửa', 'chảy', 'bày tỏ', 'bè đảng', 'bất động', 'bố trí', 'bộ sậu', 'bộ đồ', 'chiều hướng', 'chiều tà', 'chầm chậm', 'cành chiết', 'cành giăm', 'cột gỗ chống hâm', 'dáng dấp', 'hình thể', 'khuynh hướng', 'không thay đổi', 'kiểu cách', 'kết lị', 'lúc mặt trời lặn', 'lớp vữa ngoài', 'lứa trứng', 'nghiêm nghị', 'nghiêm trang', 'nhóm máy', 'quả mới đậu', 'thiết bị', 'thiết lập', 'tảng đá', 'vừa vặn', 'đã sửa soạn trước', 'đóng chặt', 'đặc lại', 'định điểm được thua', 'ổn định', 'gắn', '調整', 'giải quyết', 'sưu tập', 'điều chỉnh']"
design project,['cannot found']
packaging,"['bao bì', 'bao gói', 'sự đóng gói', 'đóng gói bao bì']"
device,"['thiết bị', 'dụng cụ', 'phương sách', 'máy', 'bộ', 'trang thiết bị', 'bình', 'biểu tượng', 'bộ phận', 'châm ngôn', 'chước mưu', 'cơ cấu', 'hình trang trí', 'hình tương trưng', 'hình vẽ', 'kế hoạch', 'máy móc', 'mưu chước', 'mưu kế', 'phương kế', 'vật sáng chế ra', 'đề từ', 'hộp đựng', 'phöông keá, duïng cuï']"
institution,"['thể chế', 'cơ quan', 'tổ chức', 'chế định', 'người nổi danh', 'người quen thuộc', 'sự lập', 'sự mở', 'sự thành lập', 'thiết chế xã hội', 'trụ sở', 'trụ sở cơ quan', 'tổ chức nổi danh', 'tổ chức quen thuộc', 'hệ thống']"
equipment,"['dụng cụ', 'thiết bị', 'sự trang bị', 'bộ dụng cụ', 'khí tài', 'máy móc', 'trang bị', 'đồ dùng cần thiết', 'đồ trang bị', 'trang bị đồ nghề', 'trang thiết bị']"
Armoured,"['bọc sắt', 'hệ', 'hàng', 'giàn', 'mảng', 'bảng', 'mạng', 'dẫy số', 'hệ thống', 'bọc thép']"
battleship,"['hạm', 'tàu chiến lớn', 'chiến hạm', 'tàu chiến', 'Thiết giáp hạm', 'thiết giáp hạm']"
design,"['thiết kế', 'kiểu', 'cấu tạo', 'dự định', 'kế hoạch', 'cách trang trí', 'dự kiến', 'phác hoạ', 'ý định', 'mẫu', 'định', 'loại', 'mô típ', 'nghiệm', 'dạng', 'bản phác thảo', 'bản thiết kế', 'chỉ định', 'cách sắp xếp', 'cách trình bày', 'có mưu đồ', 'có y đồ', 'có ý định', 'dành cho', 'hoa văn', 'khả năng sáng tạo', 'làm nghề vẽ kiểu', 'mưu hại', 'mưu mô', 'mưu đồ', 'mục đích', 'sự sáng tạo', 'trù tính', 'tài nghĩ ra', 'vẽ phác', 'ý muốn', 'ý đồ', 'đề cương', 'để cho', 'đồ bản', 'đồ án', 'vẽ', 'họa tiết']"
establish,"['lập', 'thiết lập', 'kiến lập', 'chứng minh', 'củng cố', 'thành lập', 'đặt', 'chính thức hoá', 'gây dựng', 'làm vững chắc', 'tạo lập', 'tạo thành', 'tổ chức', 'xác minh', 'đem vào', 'đưa vào', 'thaønh laäp']"
iron road,['cannot found']
ironwood,"['lim', 'thiết mộc']"
think,"['nghĩ', 'suy nghĩ', 'thấy', 'tưởng', 'nhớ', 'ngỡ', 'nghĩ về', 'nghi', 'hiểu', 'cho là', 'coi như', 'lo lắng', 'lo nghĩ', 'luôn luôn nghĩ', 'nghĩ là', 'nghĩ ra', 'nghĩ được', 'nghĩ đến', 'ngẫm nghĩ', 'nuôi những tư tưởng', 'nuôi những ý nghĩ', 'trông mong', 'tưởng tượng', 'ý', 'chọn nhẩm', 'hình dung', 'mong đợi', 'nghĩ rằng', 'nghĩ thầm', 'tin rằng']"
martial law,['cannot found']
earnestly,"['một cách nghiêm túc', 'nghiêm túc', 'tha thiết']"
close,"['đóng', 'gần', 'thân', 'khép', 'chặt', 'khít', 'chặt chẽ', 'nhắm', 'kết', 'cận', 'sát', 'kín', 'giấu giếm', 'kín đáo', 'kết thúc', 'sít', 'cấm', 'bí', 'hoàn tất', 'ngắn', 'gấp', 'chật', 'trám', 'khoá', 'tan', 'cụp', 'híp', 'bền', 'ẩn', 'bo bo', 'bí hơi', 'bí mật', 'bế mạc', 'bủn xỉn', 'che đậy', 'chấm dứt', 'chật chội', 'cẩn thận', 'dè dặt', 'gay go', 'gần gũi', 'hà tiện', 'hạn chế', 'hấp hơi', 'khu đất có rào', 'kỹ lưỡng', 'lúc kết thúc', 'lại gần', 'mật thiết', 'ngang nhau', 'ngang sức', 'ngột ngạt', 'phần cuối', 'sát sao', 'sân trong', 'sân trường', 'sự kết thúc', 'sự ôm nhau vật', 'thân cận', 'thân thiết', 'tỉ mỉ', 'đinh hương', 'đóng kín', 'đặc kịt', 'mật', 'cạnh', 'đống', 'gần đây']"
practical,"['thiết thực', 'thực dụng', 'thực tế', 'thông minh', 'thực hành', 'thực tiễn', 'tiện lợi', 'có ích', 'thằng bờm', 'trên thực tế', 'đang hành nghề', 'đang làm', 'đang thực hành']"
design ideas,['cannot found']
necessary,"['cần thiết', 'cần', 'quan trọng', 'tất yếu', 'nhu yếu', 'nhà xí', 'những thứ cần dùng', 'thiết yếu', 'tiền cần thiết', 'tất nhiên', 'việc cần thiết']"
really,"['thật', 'thật sự', 'thực', 'quả là', 'thật sao?', 'thế à?', 'thực sự', 'vậy à?', 'thật là', 'thật sự là', 'thực ra', 'rất', 'quả thật', 'quả thực', 'quả tình', 'thực tế', 'thực vậy', 'vậy hả']"
lose battle,['cannot found']
damages,['cannot found']
die,"['chết', 'mất', 'tử', 'dobókocka', 'kocka', 'khuôn rập', 'khao khát', 'toi', 'tịch', 'băng hà', 'bị quên đi', 'chân cột', 'chíp rời = individual chip', 'chầu trời', 'chết chóc', 'chết lặng đi', 'con súc sắc', 'hy sinh', 'khuôn kéo sợi', 'không còn nữa', 'mất đi', 'nằm xuống', 'phiến tinh thể rời', 'quân súc sắc', 'se lại đau đớn', 'thiệt mạng', 'tàn lụi', 'tắt đi', 'từ trần', 'chet', 'Xúc xắc', 'biến mất', 'diệt vong', 'qua đời', 'xúc xắc']"
disadvantage,"['sự bất lợi', 'bất lợi', 'mối tổn thất', 'sự thiệt hại', 'thế bất lợi']"
burn,"['cháy', 'đốt', 'tốn', 'vết bỏng', 'đốt cháy', 'thiêu', 'nung', 'thắp', 'làm cháy', 'bắt lửa', 'làm thủng', 'bỏng', 'ghi', 'khê', 'bừng bừng', 'dính chảo', 'dòng suối', 'gần tìm ra', 'gần tìm thấy', 'làm bỏng', 'làm khê', 'làm rám', 'làm sạm', 'rừng rực', 'vết cháy', 'ăn mòn', 'Bỏng', 'hoả', '火', 'ghi đĩa']"
incineration,"['sự hoả táng', 'sự thiêu', 'sự đốt ra tro', 'Lò đốt rác thải sinh hoạt']"
burn,"['cháy', 'đốt', 'tốn', 'vết bỏng', 'đốt cháy', 'thiêu', 'nung', 'thắp', 'làm cháy', 'bắt lửa', 'làm thủng', 'bỏng', 'ghi', 'khê', 'bừng bừng', 'dính chảo', 'dòng suối', 'gần tìm ra', 'gần tìm thấy', 'làm bỏng', 'làm khê', 'làm rám', 'làm sạm', 'rừng rực', 'vết cháy', 'ăn mòn', 'Bỏng', 'hoả', '火', 'ghi đĩa']"
burn incense,['cannot found']
ephemera,"['con phù du', 'phù du', 'số nhiều của ephemeron', 'thiêu thân', 'vật chóng tàn']"
smoldering water,['cannot found']
Thieu,['cannot found']
Shao Quang,['cannot found']
minimum,"['tối thiểu', 'cực tiểu', 'mức tối thiểu', 'số lượng tối thiểu']"
cerebral palsy,['cannot found']
minority,"['thiểu số', 'dân tộc thiểu số', 'số ít', 'dân thiểu số', 'canada']"
mistress,"['bà chủ', 'tình nhân', 'bà chủ nhà', 'cô giáo', 'mèo', 'bà giáo', 'người yêu', 'phu nhân']"
short,"['thấp', 'ngắn', 'đoản', 'lùn', '短', 'tắt', 'hụt', 'cộc lốc', 'thiếu', 'cộc', 'lùn tịt', 'ngắn gọn', 'vắn tắt', 'giòn', 'gọn', 'vắn', 'lủn', 'cụt', 'xấc', 'bán non', 'bất chợt', 'bất thình lình', 'cốc rượu mạnh', 'không có', 'không tới', 'mạch chập', 'mạch ngắn', 'nguyên âm ngắn', 'phim ngắn', 'quần soóc', 'sự bán non', 'thiển cận', 'vô lễ', 'âm tiết ngắn', 'Bán khống']"
lack of security,['cannot found']
What's missing?,['cannot found']
shortage,"['nạn đói kém sự khan hiếm', 'sự thiếu', 'số lượng thiếu', 'thiếu', 'thiếu hụt', 'sự thiếu hụt', 'excess dmand']"
anemia,"['thiếu máu', 'bệnh thiếu máu', 'chứng thiếu máu']"
lack of face,['cannot found']
Children,"['cháu', 'con cháu', 'con cái', 'hậu quả', 'kết quả', 'nhi đồng', 'sản phẩm', 'thiếu nhi', 'trẻ', 'trẻ con', 'trẻ em', 'đứa bé', 'đứa con', 'đứa trẻ']"
youth,"['thanh niên', 'tuổi trẻ', '青年', 'niên thiếu', 'thanh xuân', 'thiếu thời', 'buổi ban đầu', 'lứa tuổi thanh niên', 'ngày xanh', 'niêu thiếu', 'thiếu niên', 'thời non trẻ', 'tuổi niên thiếu', 'tuổi thanh niên', 'tuổi xuân', 'tầng lớp thanh niên', 'Tuổi trẻ']"
girl,"['con gái', 'gái', 'cô bé', 'cô gái', 'cùng vần với', 'thiếu nữ', 'cô gái giúp việc', 'người tình', 'người yêu', 'nữ tử']"
lack of vice,['cannot found']
young woman,['cannot found']
cadet,"['người đang học nghề', 'con thứ', 'ma cô']"
shortcoming,"['thiếu sót', 'khiếm khuyết', 'khuyết điểm', 'hạn chế', 'nhược điểm', 'sai sót']"
major,"['lớn', 'chủ yếu', 'chính', 'thiếu tá', 'chuyên đề', 'nhiều', 'chuyên ngành', 'người trưởng thành', 'trưởng', 'anh', 'thành niên', 'trọng đại', 'đến tuổi trưởng thành', 'đại', 'chủ', 'Thiếu tá', 'quan trọng']"
lack,"['thiếu', 'không có', 'sự thiếu', 'thiếu hụt']"
childhood,"['thời thơ ấu', 'tuổi thơ', 'tuổi thơ ấu', 'tuổi ấu thơ', 'tấm bé', 'ấu niên', 'ấu thơ', 'thôøi nieân thieáu']"
Brigadier,"['lữ đoàn trưởng', 'lữ trưởng', 'thiếu tướng', 'đại tá']"
second lieutenant,['cannot found']
aunt,"['cô', 'dì', 'thím', 'mợ', 'bác', 'o', 'bá', 'bác gái', 'cô / dì / thím / bác gái', 'dì, coâ, thím, môï']"
thin,"['mỏng', 'gầy', 'mảnh', 'thưa', 'gầy gò', 'loãng', 'thon thả', 'thưa thớt', 'nhỏ', 'lỏng', 'mành', 'buồn chán', 'gầy đi', 'khó chịu', 'loãng ra', 'làm cho mảnh', 'làm cho mỏng', 'làm giảm bớt', 'làm gầy bớt', 'làm gầy đi', 'làm loãng', 'làm thưa', 'lơ thơ', 'mong manh', 'mảnh dẻ', 'mảnh khảnh', 'mảnh đi', 'mỏng ra', 'nghèo nàn', 'nhỏ hẹp', 'pha loãng', 'thưa bớt đi', 'tỉa bớt', 'yếu ớt', 'ốm', 'xấu']"
then,"['rồi', 'lúc đó', 'sau đó', 'thì', 'khi ấy', 'thế thì', 'vậy thì', 'vậy', 'hồi đó', 'hồi ấy', 'khi đó', 'lúc ấy', 'rồi tới', 'rồi đến', 'xong rồi', 'bấy', 'dạo đó', 'liền', 'nếu thế thì', 'rồi sao', 'trong trường hợp', 'vào lúc', 'bèn', 'là', 'now', 'bấy chừ', 'bấy giờ', 'nhiên hậu', 'như thế thì', 'rồi thì', 'ở hồi đó', 'ở hồi ấy', 'ở thời đó', 'ở thời ấy', 'cũng', 'thi', 'hơn nữa', 'sau nữa']"
thinh,['cannot found']
bang,"['ngủ', 'yêu', 'lên giường', 'nện đau', 'tiếng nổ lớn', 'tiếng sập mạnh', 'vang lên', 'nổ', 'đánh', 'đùng', 'bùm', 'thình', 'dập', 'dộng', 'ầm', 'sầm', 'đấm', 'păng', 'nổ vang', 'sập mạnh', 'thình lình', 'thẳng ngay vào', 'trôi hơn', 'tóc cắt ngang trán', 'vượt hơn', 'đánh mạnh', 'đánh rầm một cái', 'đập mạnh']"
suddenly,"['thình lình', 'đột ngột', 'chợt', 'bỗng', 'đột nhiên', 'bất chợt', 'bất ngờ', 'bỗng đâu', 'một cách bất ngờ', 'bất giác', 'bất đồ', 'bỗng nhiên', 'đột', 'bất thình lình']"
thumping,"['hết mức', 'khổng lồ', 'quá chừng', 'to lớn']"
thumping,"['hết mức', 'khổng lồ', 'quá chừng', 'to lớn']"
invite,"['mời', 'gây hứng', 'hấp dẫn', 'lôi cuốn', 'giấy mời', 'lời mời', 'rủ rê', 'sự mời', 'đem lại', 'đưa ra lời mời', 'rủ', 'thỉnh', 'đề nghị']"
please,"['làm ơn', 'xin', 'trời ơi', 'thôi mà', 'làm hài lòng', 'thích', 'muốn', 'dạ', 'làm thích', 'làm vui', 'làm vui lòng', 'làm vừa lòng', 'làm vừa ý', 'vui lòng', 'xin mời', 'phù hợp']"
beg,"['xin', 'ăn xin', 'cầu xin', 'van xin', 'cầu xin, van xin', 'hành khất', 'khẩn cầu', 'ngửa tay', 'nài nỉ', 'xin trân trọng', 'ăn mày', 'đề nghi thiết tha', 'năn nỉ', 'van nài']"
visitation,"['lộc thánh', 'phúc trời ban cho', 'sự kiểm tra', 'sự thanh tra', 'sự thăm hỏi', 'sự thăm viếng', 'sự trừng phạt', 'sự đi thăm', 'sự đến thăm', 'tai hoạ', 'thiên tai']"
pray,"['cầu nguyện', 'cầu', 'cầu xin', 'xin', 'khấn', 'đảo', 'cầu mong', 'khẩn cầu', 'tụng niệm', 'xin mời']"
request,"['thỉnh cầu', 'yêu cầu', '要求', '請求', 'lời yêu cầu', 'đề nghị', 'cầu', 'đơn kiến nghị', 'đơn', 'lời thỉnh cầu', 'lời đề nghị', 'nhu cầu', 'sự hỏi mua', 'sự yêu cầu']"
posit,"['đặt', 'cho là đúng', 'thừa nhận', 'đặt ở vị trí']"
petition,"['đơn', 'kiến nghị', 'cầu xin', 'làm đơn thỉnh cầu', 'làm đơn xin', 'sự cầu xin', 'sự thỉnh cầu', 'thỉnh cầu', 'viết kiến nghị cho', 'đơn kiện', 'đơn thỉnh cầu', 'đơn xin', 'trình']"
sometime,"['một lúc nào đó', 'trước kia']"
hearing,"['thính giác', 'sự nghe', 'tầm nghe', 'nghe', 'phiên tòa', 'phiên điều trần', 'tính giác', 'độ nghe rõ', 'Thính giác', 'phiên xét xử', 'thính giaùc, vieäc khieáu naïi tröôùc toøa aùn']"
audience,"['khán giả', 'quý vị', 'người xem', 'sự tiếp kiến', 'cử tọa', 'bạn đọc', 'những người nghe', 'sự hội kiến', 'sự nghe', 'sự yết kiến', 'thính giả', 'độc giả', 'khán thính giả']"
hearing,"['thính giác', 'sự nghe', 'tầm nghe', 'nghe', 'phiên tòa', 'phiên điều trần', 'tính giác', 'độ nghe rõ', 'Thính giác', 'phiên xét xử', 'thính giaùc, vieäc khieáu naïi tröôùc toøa aùn']"
hearing nose,['cannot found']
hearing,"['thính giác', 'sự nghe', 'tầm nghe', 'nghe', 'phiên tòa', 'phiên điều trần', 'tính giác', 'độ nghe rõ', 'Thính giác', 'phiên xét xử', 'thính giaùc, vieäc khieáu naïi tröôùc toøa aùn']"
prosperous,"['phồn vinh', 'thịnh vượng', 'phát đạt', 'thịnh', 'vượng', 'thuận', 'thạnh', 'hưng thịnh', 'thuận lợi', 'thành công']"
fame,"['danh tiếng', 'tiếng tăm', 'danh', 'danh thơm', 'danh vọng', 'thanh danh', 'tiếng đồn', 'tên tuổi', 'sự nổi tiếng']"
prosperous,"['phồn vinh', 'thịnh vượng', 'phát đạt', 'thịnh', 'vượng', 'thuận', 'thạnh', 'hưng thịnh', 'thuận lợi', 'thành công']"
Prosperity,"['sự phát đạt', 'sự thịnh vượng', 'sự phồn thịnh', 'sự phồn vinh', 'sự thành công', 'thịnh vượng']"
popular,"['bình dân', 'nổi tiếng', 'phổ biến', 'nhân dân', 'phổ cập', 'bình nhân', 'đại chúng', 'rộng rãi', 'của nhân dân', 'do nhân dân', 'dân gian', 'hợp với nhân dân', 'thông dụng', 'thịnh hành', 'tốt tiếng', 'được lòng dân', 'được ưa chuộng']"
rage,"['thịnh nộ', 'cơn thịnh nộ', 'diễn ra ác liệt', 'hoành hành', 'nổi cơn dữ dội', 'chọc giận', 'cái hợp thị hiếu', 'cơn dữ dội', 'cơn giận dữ', 'cảm xúc mãnh liệt', 'giận điên lên', 'mốt phổ biến', 'mốt thịnh hành', 'nổi cơn thịnh nộ', 'nổi xung', 'sự cuồng bạo', 'sự mê cuồng', 'sự say mê', 'sự ác liệt', 'thi hứng', 'tính ham mê', 'cơn cuồng bạo', 'cơn giận', 'sự thịnh nộ', 'nộ', '火', 'hoả']"
hearty,"['hậu hĩ', 'thân mật', 'thật lòng', 'thịnh soạn', 'chân thật', 'cường tráng', 'mạnh khoẻ', 'nồng nhiệt', 'thành thật', 'thật tâm', 'tráng kiện', 'vui vẻ', 'vận động viên', 'ăn uống khoẻ', 'ăn uống ngon lành', 'nhiệt tình']"
prosperity and decline,['cannot found']
Prosperity,"['sự phát đạt', 'sự thịnh vượng', 'sự phồn thịnh', 'sự phồn vinh', 'sự thành công', 'thịnh vượng']"
love,"['yêu', 'tình yêu', 'người yêu', 'cưng', 'không', 'ái tình', 'lãng mạn', 'mối tình', 'thương', 'Hàn Quốc', 'Hồng Đoan', 'hóa đá', 'người', 'sự yêu thích', 'trái tim', 'trái tim hóa đá', 'tình', 'yêu thích', 'yêu thương, mến, tình yêu', 'Đồng Tháp', 'thích', 'vật đáng yêu', 'mến', 'mợ', 'bể ái', 'bố già', 'diễm tình', 'luyến ái', 'lòng yêu', 'người tình', 'người đáng yêu', 'thần ái tình', 'tình thương', 'yêu mến', 'yêu đương', 'ưa thích', 'luyến', 'say mê', 'tiếng Thái Lan']"
prosperous,"['phồn vinh', 'thịnh vượng', 'phát đạt', 'thịnh', 'vượng', 'thuận', 'thạnh', 'hưng thịnh', 'thuận lợi', 'thành công']"
prosperous,"['phồn vinh', 'thịnh vượng', 'phát đạt', 'thịnh', 'vượng', 'thuận', 'thạnh', 'hưng thịnh', 'thuận lợi', 'thành công']"
good will,['cannot found']
tip,"['đỉnh', 'đầu', 'mẹo', 'bo', 'tiền bo', 'tiền thưởng', 'đổ', 'làm nghiêng', 'chóp', 'tiền boa', 'tiền típ', 'mút', 'trao', 'rót', 'đốc', 'bút để thếp vàng', 'bịt đầu', 'cho tiền diêm thuốc', 'cho tiền quà', 'chạm nhẹ', 'cái chạm nhẹ', 'cái gảy nhẹ', 'cái vỗ nhẹ', 'cái đánh nhẹ', 'cái đẩy nhẹ', 'gảy nhẹ', 'lật nghiêng', 'lời khuyên', 'lời mách nước', 'mách nước', 'mánh khoé', 'mánh lới', 'nơi đổ rác', 'phong bao', 'thùng rác', 'tiền diêm thuốc', 'tiền quà', 'vỗ nhẹ', 'đánh nhẹ', 'đưa cho', 'đầu bịt', 'đầu mút', 'đẩy nhẹ', 'nghiêng']"
meat,"['thịt', 'Thịt']"
raw meat,['cannot found']
stale,"['chớm hỏng', 'cũ rích', 'luyện tập quá sức', 'nhạt nhẽo', 'cũ', 'ôi', 'ươn', 'chớm thối', 'chớm thổi', 'cũ đi', 'làm cho cũ', 'làm cho rũ rích', 'làm thành nhạt nhẽo', 'mất hiệu lực', 'mụ mẫm', 'thành cũ rích', 'ôi đi', 'để chớm hỏng', 'để chớm thối', 'để ôi', 'để đã lâu']"
fainting,['cannot found']
asleep,"['ngủ', 'tê bại', 'quay tít', 'tê cóng', 'đang ngủ', 'ngu', 'buồn ngủ']"
rotten,"['thối', 'mục', 'mục nát', 'xấu', 'hư', 'ung', 'tồi', 'luỗng', 'mủn', 'rục', 'ải', 'ủng', 'bất tài', 'khó chịu', 'làm bực mình', 'mắc bệnh sán gan', 'sa đoạ', 'thối rữa', 'vô giá trị', 'đáng ghét', 'đồi bại', 'hủ', 'thiu', 'ươn', 'tồi tệ']"
tho,['cannot found']
poke,"['chọc', 'thúc', 'thích', 'ẩy', 'ấn', 'thò ra', 'túi', 'thủng', 'đấm', 'gạt', 'cời', 'dũi', 'quai', 'thụi', 'xô', 'chõ vào', 'cái gông', 'cú chọc', 'cú thúc', 'cú đẩy', 'lục lọi', 'mò mẫm', 'vành mũ', 'xen vào', 'đẩy']"
oven,"['lò', 'lò nướng', 'lò sấy', 'Lò']"
rabbit,"['thỏ', 'con thỏ', 'người nhát như thỏ', 'người nhút nhát', 'săn thỏ', 'đấu thủ xoàng', 'Thỏ']"
mumbled,['cannot found']
rice,"['lúa', 'gạo', 'cơm', 'cây lúa', 'lúa gạo', 'lúa nước', 'ngọc thực', 'Gạo']"
longevity,"['sống lâu', 'tuổi thọ', 'sự sống lâu', 'sự trường thọ', 'Tuổi thọ người', 'tuổi thọ người']"
general life,['cannot found']
Longevity,"['sống lâu', 'tuổi thọ', 'sự sống lâu', 'sự trường thọ', 'Tuổi thọ người', 'tuổi thọ người']"
longevity,"['sống lâu', 'tuổi thọ', 'sự sống lâu', 'sự trường thọ', 'Tuổi thọ người', 'tuổi thọ người']"
dab,"['vỗ nhẹ', 'cục', 'cừ', 'thạo', 'giỏi', 'sự', 'vết', 'miếng', 'khéo', 'tài', 'chấm chấm nhẹ', 'cá bơn', 'gõ nhẹ', 'mổ nhẹ', 'sự chấm chấm nhẹ', 'tay cừ', 'tay giỏi', 'tay thạo', 'đánh nhẹ', 'đột nhẹ']"
poa,['cannot found']
satisfied,"['khoái', 'bằng lòng', 'hài lòng', 'hả', 'hể hả', 'mãn nguyện', 'thoả lòng', 'thích ý', 'thỏa lòng', 'toạc', 'vừa lòng', 'đành lòng', 'đắc chí', 'đẹp lòng', 'cảm thấy hài lòng', 'cảm thấy thỏa mãn', 'thỏa mãn']"
satisfied,"['khoái', 'bằng lòng', 'hài lòng', 'hả', 'hể hả', 'mãn nguyện', 'thoả lòng', 'thích ý', 'thỏa lòng', 'toạc', 'vừa lòng', 'đành lòng', 'đắc chí', 'đẹp lòng', 'cảm thấy hài lòng', 'cảm thấy thỏa mãn', 'thỏa mãn']"
satisfactory,"['chu', 'khả quan', 'làm thoả mãn', 'làm vừa ý', 'thỏa đáng', 'tốt đẹp', 'đầy đủ', 'để chuộc tội', 'để đền tội', 'thỏa mãn', 'vừa ý']"
compromise,"['thoả hiệp', 'sự', '妥協', 'sự nhượng bộ', 'thỏa hiệp', 'dung hòa', 'dàn xếp', 'khoan nhượng', 'làm hại', 'làm tổn thương', 'sự thoả hiệp', 'sự thỏa hiệp', 'thông đồng']"
Satisfied,"['khoái', 'bằng lòng', 'hài lòng', 'hả', 'hể hả', 'mãn nguyện', 'thoả lòng', 'thích ý', 'thỏa lòng', 'toạc', 'vừa lòng', 'đành lòng', 'đắc chí', 'đẹp lòng', 'cảm thấy hài lòng', 'cảm thấy thỏa mãn', 'thỏa mãn']"
satisfy,"['thỏa mãn', 'đáp ứng', 'trả', 'chuộc', 'hởi', 'chứng minh đầy đủ', 'hài lòng', 'làm cho tin', 'làm thoả mãn', 'làm tròn', 'làm vừa lòng', 'thoả mãn', 'thuyết phục', 'làm hài lòng']"
satisfied,"['khoái', 'bằng lòng', 'hài lòng', 'hả', 'hể hả', 'mãn nguyện', 'thoả lòng', 'thích ý', 'thỏa lòng', 'toạc', 'vừa lòng', 'đành lòng', 'đắc chí', 'đẹp lòng', 'cảm thấy hài lòng', 'cảm thấy thỏa mãn', 'thỏa mãn']"
delight,"['làm vui thích', 'sự vui sướng', 'thích thú', 'gây khoái cảm', 'ham thích', 'hân hoan', 'khoái lạc', 'làm say mê', 'làm vui sướng', 'lạc thú', 'niềm khoái cảm', 'sự thích thú', 'sự vui thích', 'điều thích thú']"
